file_id,file_name,file_size,sha256_checksum,md5_checksum,technique,file_type,archive,archive_uri,project,cell_specimen_id
786464137,786464137.marker,593,42a13aa0310a5ddf0407be2d37e49b797d334f21ab3955d480911d4d4797baf9,d2b999aef57ca45c8616904fdc16d2df,morphology,marker_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/786464137.marker,hIVSCC-MET,786464137
786472956,786472956.marker,501,8b555e8b063faf714f6d9f78184ca5a76d611a9efccb63cb467a8560b3d81984,013ac8529ba3c4ad103f56a9192db0f5,morphology,marker_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/786472956.marker,hIVSCC-MET,786472956
786484903,786484903.marker,884,1700e1bae447f0e4472e7d0ff44cac594194fc15467548d9bbabb81b4c5f8571,afc03e4ed89d7fc828c9962b505396fe,morphology,marker_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/786484903.marker,hIVSCC-MET,786484903
786497332,786497332.marker,438,92655b10f70b6e092c5f295add332a7ebfc76d92a33c48eb14a5072a341418ad,3157240253aa9d058fde8152ac48ca9a,morphology,marker_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/786497332.marker,hIVSCC-MET,786497332
786497938,786497938.marker,552,2a14116ac31daf41b7a0d67274e82070d54f53c0dd39c6242591e01ee46a299f,f88accff2d6512ebe8af235420c5090c,morphology,marker_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/786497938.marker,hIVSCC-MET,786497938
786508373,786508373.marker,547,ec7361f2d2ab868ce59b72513033b31d0bd89e2444b348e611f0bbbd7d16233e,26c68a92f73cbfb5d6ac3963d008efbf,morphology,marker_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/786508373.marker,hIVSCC-MET,786508373
787239157,787239157.marker,273,25108162031264ef645b3b9c13e013c5d6d23d3cd236167366ae9b8e2db7607c,d9082ce5130315820523d691e9824433,morphology,marker_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/787239157.marker,hIVSCC-MET,787239157
793490645,793490645.marker,492,a5fd7140f070e184b8fd2812ba86374b5adfc037311610148e7414c0d56443ef,6f69e96fe597eded5ddd6d2b938b9286,morphology,marker_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/793490645.marker,hIVSCC-MET,793490645
793647709,793647709.marker,168,957f70c78446a817b20e67ce64f79c4a495d7a52536d8634a7983495eb6e18b5,a51945ef992f31c8ac2bbfdc52778e7b,morphology,marker_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/793647709.marker,hIVSCC-MET,793647709
794276683,794276683.marker,827,78cd42ce83da292a5235faa4da488e9b6562db0e435f2a32f7b6dc91d78c1534,6b29ac34230ee3338fabdab66ecb0790,morphology,marker_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/794276683.marker,hIVSCC-MET,794276683
797978191,797978191.marker,266,e4b0524e0ee48a056ff777171bb72c6444ad6758fb711437c7181e5ae71575a1,433b6b52ba8d3953308923c91c23e81d,morphology,marker_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/797978191.marker,hIVSCC-MET,797978191
832627767,832627767.marker,165,9596ef672102b178ead192ad9f4961347697c0084447040a9293d55f68027681,20f0fbba7378970093759c7fdd9532de,morphology,marker_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/832627767.marker,hIVSCC-MET,832627767
541549258,541549258_raw.swc,403725,e7e4d9a7ac3467413b7a87a8710c667abd9f683b7d1ec06ed2c4269f4df7489c,b8d814c75951bad1200bb547c1c3d58b,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/541549258_raw.swc,hIVSCC-MET,541549258
541557114,541557114_raw.swc,519543,1f6f0fac7cf31c25b28c05d4d2105b2a2d982630c2d38ea8382f94fc0f907ab7,26ff5312788978613a68a971a9dcf8a0,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/541557114_raw.swc,hIVSCC-MET,541557114
569835804,569835804_raw.swc,200666,d5090a602d40171f8a45a33dab0bd4d35bdafe4b02e2a71e51a92aa05063f268,ffecc10eb96fe77fecf261e9fb601ce1,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/569835804_raw.swc,hIVSCC-MET,569835804
569860121,569860121_raw.swc,295538,308e58fcd50ef0178bc282b2b94b231d990f9a0e5cd08355915fc508d045a54a,69d817436bf535bf0cd0821416c53984,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/569860121_raw.swc,hIVSCC-MET,569860121
571732727,571732727_raw.swc,466563,f9a86233b802e5ac4987fe6194d349c86b487cbff6474eef27974e0dc3ba5819,9e511484f996df7e3b7c018f52b671db,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/571732727_raw.swc,hIVSCC-MET,571732727
576110753,576110753_raw.swc,276471,d0a8e3d88458bf6745c4912f4a78c75d8bc51253c830e9dc0f5657723d7fd62e,00f1778de52546309f556dab6a05ae94,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/576110753_raw.swc,hIVSCC-MET,576110753
576118161,576118161_raw.swc,241715,36feeaf310e0b4e8e1849cd6bc6a94897be8e112374215dd2b1865040c98f384,680a15f7447b981416492732bfcce16f,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/576118161_raw.swc,hIVSCC-MET,576118161
576134298,576134298_raw.swc,537254,353b77a108d196c84b09185f501552be952bc59b23a1ee53a41a823ea46a0039,baf779bc3d1cfd097545c26da5296c67,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/576134298_raw.swc,hIVSCC-MET,576134298
576140393,576140393_raw.swc,681542,8b2f76aa86190fb0ef98c65beb90d14bace579ea4b7557ae1097d2a1f8a946c9,bbf3a159e4e2b0867937bbb0dadd43b9,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/576140393_raw.swc,hIVSCC-MET,576140393
592532014,592532014_raw.swc,155732,4bbbcabea98389fb63a9953bc96d4cb8c70eb479586555c09f5b3069a17250c9,ce3f792e0ef329b411d24b0ae49fceaf,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/592532014_raw.swc,hIVSCC-MET,592532014
595572609,595572609_raw.swc,622800,e85246595a95394a6c7cac8b73ae784bfeffdff656bf13cb47443419b1087ce6,ab31dc361e5af07c71fa3298ee4b6a1b,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/595572609_raw.swc,hIVSCC-MET,595572609
595583062,595583062_raw.swc,196282,f9f3d00d8bb006410b8f75d43074d1453e0107f0071b92552fbc65ea9b8162e6,a79bae7753086cfddf776fe2db49e393,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/595583062_raw.swc,hIVSCC-MET,595583062
596898838,596898838_raw.swc,198688,f511704f1e50a7cbf3e9debdc1b865ad78d68e6b6488ffe1b7dd06d96d6a369f,ed843b0644dece7d5e9357f3803502e0,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/596898838_raw.swc,hIVSCC-MET,596898838
602165685,602165685_raw.swc,339516,902cd01087b02cbd59385c3c38683bc28d73bde9c78cd4bbf325300f77d787f8,ff5732f4ebb4c5fb45d6c32bf9f01676,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/602165685_raw.swc,hIVSCC-MET,602165685
653040833,653040833_raw.swc,450946,81802b493430c00ffbb83e1ca4479aa61f7ecc0970bddd9ab277609d6b55ba69,73076d76075936c60318732985255c4d,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/653040833_raw.swc,hIVSCC-MET,653040833
653804581,653804581_raw.swc,764746,7c89ecb58a262067d76589eb9d2e23942e673e1e6c2218810e11831e953c8fdc,99e9b213fc0c5bccd20432b80befb5b1,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/653804581_raw.swc,hIVSCC-MET,653804581
653854241,653854241_raw.swc,673823,50902dba3c474951ad20b4bfc4056de063f10fe0fa10cabf3d78181443087789,79288fb71c7ebf3e5de0c4fca820b0c8,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/653854241_raw.swc,hIVSCC-MET,653854241
654180841,654180841_raw.swc,502542,662cedc752eea3fe1d937cca83a3354311e79e33b5cc5541135ea6e6e11e1d3d,ec4ca061965a7b2594fda1521846228b,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/654180841_raw.swc,hIVSCC-MET,654180841
665713811,665713811_raw.swc,580161,45f3f3f1d5668f61dc7590e20d51f8b59bf69afc88ff2d0c396d466f8c649f2f,c7fd399d7bbdb726460b03db47beb0c8,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/665713811_raw.swc,hIVSCC-MET,665713811
677088033,677088033_raw.swc,158990,58eda0925b3eec3bdc12479d6dc2d0df0ae27e54d1f8e6e295b983bac8ddb0ca,f25406f18a2ef2ec22346552e7c344e3,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/677088033_raw.swc,hIVSCC-MET,677088033
685767564,685767564_raw.swc,448213,d95cfcb9b0fe2470373e81177852840a3c68dda1d33578ecbf7cae24d546bba1,7d0106709ec1373f49fc6e5aedc32ed2,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/685767564_raw.swc,hIVSCC-MET,685767564
685806309,685806309_raw.swc,552991,bce68bc638eb67abffffafe5802b8faedf38564c0813de76c3af29230056e9a8,59b249e5d14d8858c783ccb874ee372c,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/685806309_raw.swc,hIVSCC-MET,685806309
685814252,685814252_raw.swc,365477,70ca1c8331e10a11972890c4257848c6cf8c51c64907d3758064e521a452a50c,055199364f03f8ccc396f2613659ad7a,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/685814252_raw.swc,hIVSCC-MET,685814252
685815936,685815936_raw.swc,663485,426f0b595ada97be5b0bbd7ba092f1ec420b62afd75ae33d9f7c3ba5310b85c3,76393417de3fe15f5b26e5e858c0896e,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/685815936_raw.swc,hIVSCC-MET,685815936
689300528,689300528_raw.swc,407510,9a4a8bf2d4531eb496b6e96b29e793e0e4a91963803c45654e18b3cae1d50279,7d82dc9c24a590763dc9bdd20d11df93,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/689300528_raw.swc,hIVSCC-MET,689300528
689306818,689306818_raw.swc,917869,0c748966983aaeb4df1c7ecb0ca55e0994c9b127cf4a2ae2be56395cc2d3ec71,a64d15ffa613a89a589dc72b93605c7c,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/689306818_raw.swc,hIVSCC-MET,689306818
689309060,689309060_raw.swc,745576,a09c8b7fd634c7f2c9c307d6a4b3b4895736f4ec61efabe916c206baf2044299,dc4dd98833bedb5efd400d6b4328542d,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/689309060_raw.swc,hIVSCC-MET,689309060
689312221,689312221_raw.swc,479959,16ed5c8f3fba37f34ca6113abd75f638f37c023ddd9f251151e18268592bff7e,97914edb6f2a555aa24ac38b3ed4615b,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/689312221_raw.swc,hIVSCC-MET,689312221
689323433,689323433_raw.swc,583740,06837af4ca5ba874422d56cf1891e1b49b0f8e269a728729d09c44a1233d57e7,bf81329b2d13362446cf45c1b83bfa03,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/689323433_raw.swc,hIVSCC-MET,689323433
689360253,689360253_raw.swc,452852,65462cd083005c3d6fde0f980297780fca141a376b76554ecd32d82d19bf5c78,b637175b514466a46b91bed39af168ff,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/689360253_raw.swc,hIVSCC-MET,689360253
689370040,689370040_raw.swc,516536,e38f9ebf23a04e4757a15f7dc87b91774c2675328da449b348e4944cc4253fe4,24db487313f2dc84adf3a625bb413c63,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/689370040_raw.swc,hIVSCC-MET,689370040
695494556,695494556_raw.swc,836372,a5fefed96846c05eef06868482370bd8af89fe5ddea2a3be150f7130183599c1,692ad7d51256c030791d15f39f908ea6,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/695494556_raw.swc,hIVSCC-MET,695494556
695521538,695521538_raw.swc,636997,b7d01c70a01041060233b68c319e17ee37acd59079364b657c2d42259df0893d,e35abece2b0442c7a503caadee705af7,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/695521538_raw.swc,hIVSCC-MET,695521538
695546566,695546566_raw.swc,619892,3ad51dabeb60abcf83478e5fdb03a5b9575beb47078ca9a8cb4201e9cb6b56de,276ee03d4147d77c359b19fa23addc09,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/695546566_raw.swc,hIVSCC-MET,695546566
695557339,695557339_raw.swc,133394,40761bb0d02e006ee277dd71c0a0e13b96e8533d0337960af378b268b510004e,47f27edfee7b67e0b89bbfca69262855,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/695557339_raw.swc,hIVSCC-MET,695557339
701072592,701072592_raw.swc,609363,8c51f2a64a863bca621ecef5e710c23df0d3348320c7b8cac55bacd082c56436,6235bcea6ff5c74a79660c2c16cb1403,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/701072592_raw.swc,hIVSCC-MET,701072592
707828926,707828926_raw.swc,187654,fab57aff5624188a57fd8afa543cccdcc00bf302ea5c8f6ab8cd7cead635b8b1,3787db6d4a618737a047bb3b7603fdd3,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/707828926_raw.swc,hIVSCC-MET,707828926
712887031,712887031_raw.swc,371320,8d32bd6c07a8583d7c7a2ba6934fc56bf0664fce5eeb49ee11d4f122868d34e0,bf1b4138e6a0a1fe8b467cbe6b8e0fe1,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/712887031_raw.swc,hIVSCC-MET,712887031
716918890,716918890_raw.swc,131268,79ffff7ee8757bb33d298b050ab62f1ae0229b0791b3b0de95260bd718dc5f1c,38ac66808e763622aaae826236f59aab,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/716918890_raw.swc,hIVSCC-MET,716918890
716929071,716929071_raw.swc,163261,38a2d4a9e902ea3b8a7587b11227ea07947e0f76db8fda9c49e02cc520a793bf,f57dba0c2119dcac3b959648430c065d,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/716929071_raw.swc,hIVSCC-MET,716929071
720828444,720828444_raw.swc,531498,6587cfc8a054f5052585459827a0dbbaeb7dc4ca126c1c9bd9a2966c8f65b4d8,36dd2ab032669f55378e2476aa93d4ab,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/720828444_raw.swc,hIVSCC-MET,720828444
720850977,720850977_raw.swc,150377,6e955ba942266ef9fb9ffe5c2a4c3a71cc6d5e45590ec6fa138f6e85dc86d85d,1ec02f42d4854c7cd37aab130c8dca5b,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/720850977_raw.swc,hIVSCC-MET,720850977
720862326,720862326_raw.swc,916872,b811dfc0620b612ae20145eb2f1d89e4332caf991963c4387af893548ae6daa4,03474c27f6fe9fac78375656f8c8d013,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/720862326_raw.swc,hIVSCC-MET,720862326
720871158,720871158_raw.swc,156737,3d9b945fbec8bfa65e53e30c3ee5a3bd3f4346f7dd4bdfaf4f8cd1059010f226,c08f04af29fbb29c5f1d088e572c0bde,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/720871158_raw.swc,hIVSCC-MET,720871158
720878801,720878801_raw.swc,252934,e5d77aaf0324e7a31e05db3cb3fb4d125926fb7277798c8357d02bcee85bc489,ccb90c4634885665d7d56d76b8c2258c,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/720878801_raw.swc,hIVSCC-MET,720878801
737089555,737089555_raw.swc,226333,877916ba1f160afc3ce253bbdc81116bf8491ccea2044c32bafc4dfa00e931d8,ede8331605f07b97323501204d38dd5f,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/737089555_raw.swc,hIVSCC-MET,737089555
737134157,737134157_raw.swc,479350,b079b853226458715ef6867f6860ea2aeae0a1265a020ce4903df130362275da,52b1ebded2b7bf5722b2dc5168bf7f3e,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/737134157_raw.swc,hIVSCC-MET,737134157
737158657,737158657_raw.swc,488098,f8986daa73faa2f943a138bc53f071c7f7d2cebe6a14a1a784bd3b0e66fe478f,ee334a7c07c1ced2d88fc9be22593bae,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/737158657_raw.swc,hIVSCC-MET,737158657
737293981,737293981_raw.swc,201727,038d4b11594c4d4bab4cb01ea142f1622e30758fb966c7863705098c60a10271,828663416d4933bbb0a5d7be809f57f9,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/737293981_raw.swc,hIVSCC-MET,737293981
737424303,737424303_raw.swc,531461,5a46fd054acfe85ee0725bf2d5208db2801a270ac46cad4fa6d9c142a301098a,732171f08cdd40371b0c4760b7b1a127,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/737424303_raw.swc,hIVSCC-MET,737424303
737820466,737820466_raw.swc,229643,09ee1b0c2c273bba866a676fe56ed763e44135d0e761d763465464836111c6c3,ce2fec456e8032735b0a045a7d017bd7,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/737820466_raw.swc,hIVSCC-MET,737820466
737988336,737988336_raw.swc,315369,af1978cb4c656de4c75a96c2f9bb62572e7f79181ed12f8f6a8a02a5e83243c7,0df4dc9daa866573736cd703a97ecf29,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/737988336_raw.swc,hIVSCC-MET,737988336
758285403,758285403_raw.swc,73406,c94287961b8ff0957c09392d9b95dd1d742d848c6f6cfae9cf7558e6c746d6d5,33ea5023c39c88ac2a329c0b43bdaad8,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/758285403_raw.swc,hIVSCC-MET,758285403
758286194,758286194_raw.swc,249649,f959c1d73ff5dc4100e821be41f61582c1db398bd355607575d746835adb7dcb,e61dcfe6608ffcdb8a1b57cd09168e7f,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/758286194_raw.swc,hIVSCC-MET,758286194
758311336,758311336_raw.swc,251325,2d0d92aeb0f6981e9705971c8a8c8bd63a1079690eb4caa56d676eec28b5fb03,d391c3b6dec13c9d8907e17e682d20d5,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/758311336_raw.swc,hIVSCC-MET,758311336
758312441,758312441_raw.swc,153985,048863ff3b401a0e43a06fed07de38f193406bb22da8e95d81209d04a6886ddb,784f0cc7462663d3d26740d05f14a59e,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/758312441_raw.swc,hIVSCC-MET,758312441
758319694,758319694_raw.swc,283177,0444af7af17701f59135e7fe130a3fa49053dd80318dba70f5282865771b9d59,29170e3837a6f070ff9a10c9ec0f9a16,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/758319694_raw.swc,hIVSCC-MET,758319694
758323401,758323401_raw.swc,194824,624de6acc1c5eaa01a3eb946fa03c629507a2df58400555260cec87995bf76ca,fcb4b4dff2fbe8f1ecf7d4675d297fc6,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/758323401_raw.swc,hIVSCC-MET,758323401
758816993,758816993_raw.swc,472928,22e3ccf03b452d5d151a37ec610181c52f9c0e247406280186444bd357d927b5,77bb1e7b153b7c70f72175264b982ede,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/758816993_raw.swc,hIVSCC-MET,758816993
758967755,758967755_raw.swc,241177,c7f95c69424d5abe628752de6736bdefd60a182b283a6c9f638f1a6eef5c5736,6d3746efafccdf807146b62225549885,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/758967755_raw.swc,hIVSCC-MET,758967755
758996848,758996848_raw.swc,266914,7ca4e46c0fdcee6309289af61268f6397de0fe7244f05a1374f5ef933acd5cfb,920d3d904661e433ff872aa9cfc4f43a,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/758996848_raw.swc,hIVSCC-MET,758996848
767415421,767415421_raw.swc,586321,bf9c4fb8bec798483c08b8682407f025d949722da57c9feae26cad0b83a1e880,57a6ae2d33fc1edf73e3fe0eaf972bd4,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/767415421_raw.swc,hIVSCC-MET,767415421
767422070,767422070_raw.swc,484731,3d838b5bdfbe62b91358ea2edf452c78e2742b8f3fd070b17dc78ca0ca30a929,1d4f74cc5456c5a01d1ede1c94a4cf59,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/767422070_raw.swc,hIVSCC-MET,767422070
767433014,767433014_raw.swc,588885,c83c271af82d776a79e83ceab08ab614bb7208757f645a8caed5b45e2e5a9286,aa98e2ad08c7914cef5cdedb3415687a,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/767433014_raw.swc,hIVSCC-MET,767433014
767829778,767829778_raw.swc,172268,b569fdd3521b46d74d59294cefde7a1950962fa86c680efb0fd46c97904a3548,c254cdccbaa6e2e717d7ffba57e71b84,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/767829778_raw.swc,hIVSCC-MET,767829778
768819569,768819569_raw.swc,158158,3535382881ff19949b3e2dd8821d90972551a48ba51428fe49891ab854d16c34,3d272641857e004a21f1936f46201978,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/768819569_raw.swc,hIVSCC-MET,768819569
768848167,768848167_raw.swc,1465885,b09cac612b9469b9706a87d3266813c3852c6dfaaa7c56639e5e221d7eddba7b,30b0adc46fb7555bd735d0a64d644773,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/768848167_raw.swc,hIVSCC-MET,768848167
768867010,768867010_raw.swc,441219,f0e5222907f265b010b6a297f8e506873a13e723042df4bd6e29408c44032dfe,7326d48d429010ba7c15aabcc892016b,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/768867010_raw.swc,hIVSCC-MET,768867010
768885440,768885440_raw.swc,403826,c404e578df5154b7d3a3278f28c5dcf6ef6bc71e60183dda1c40d93ec69bab75,d14a7b9f8c109dcf67ce4e3aae085a30,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/768885440_raw.swc,hIVSCC-MET,768885440
768904007,768904007_raw.swc,177570,117692ab656a84ff661b5609121d057f380d277d54833c973f743b5a460a8228,c660fbeb3d139fd18279076abd09cc52,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/768904007_raw.swc,hIVSCC-MET,768904007
769228370,769228370_raw.swc,123803,991f14f9ee93a04c93f00bd26682329fb1d6b0dc6ff4c2737430680d885921bb,f560a9ca802b336e7101e9a12915558d,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/769228370_raw.swc,hIVSCC-MET,769228370
770255008,770255008_raw.swc,395406,d65584a1088a8726ac664e831e31ca94282dc61bb604ea200400143f78776e92,7b7e9d7cae52ae1b0cfa7ef3de611241,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/770255008_raw.swc,hIVSCC-MET,770255008
770255641,770255641_raw.swc,413665,25c618c2256619525b59ae9da3dde1fd9ddec43522fc332252e2066f7df490f8,ce6b411e3a27892eaa37dcd07f593a3e,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/770255641_raw.swc,hIVSCC-MET,770255641
770268817,770268817_raw.swc,301361,84bc2d0d44e355a87271ba82e6f03028ebccd929dad20fd45d3b1f752e50f800,4dde520dfe51931ec854d3931759bfb2,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/770268817_raw.swc,hIVSCC-MET,770268817
770275864,770275864_raw.swc,123450,07590b05d764397318f2956903b5b10b2f49eeb2a49158167c009b897a985d08,869b9e2cf90c2100a3972a08909fda8a,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/770275864_raw.swc,hIVSCC-MET,770275864
770307286,770307286_raw.swc,324533,894244f1d7b5efe00c9067362d2c2872b156b1ba255418647e4729d6efd012ff,4fe6f9b97c8eff2243d98a24a847f745,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/770307286_raw.swc,hIVSCC-MET,770307286
770337451,770337451_raw.swc,297019,207f4461b907f5a482bd9d45d1de4ccdd2263315603ef4b8ffe08499233424fd,3d04d61ffae20e26ce63f3760ca44d07,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/770337451_raw.swc,hIVSCC-MET,770337451
770369798,770369798_raw.swc,432378,888498dacd5b13a330812baf6a9e07b2d7bae444a8343f993f03a009c740a3d8,65e6ce6f9be57dfad44ef9ef9009c0f0,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/770369798_raw.swc,hIVSCC-MET,770369798
770402036,770402036_raw.swc,158105,aa5fac2b75390e0e8b91e5589e3503551bd845114fd1a03515823b165a8e8c4e,57ab151c57ec8f4194921daac1667ed0,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/770402036_raw.swc,hIVSCC-MET,770402036
770516177,770516177_raw.swc,201253,68946c8d09075d59a3c2a738c491b635c2f17c924d0daee8643de76d41fd2106,4695117aa0f6ee73ceb45a017f761a54,morphology,raw_swc,BIL,ftp://download.brainlib.org:8811/biccn/lein/pseq/morph/200526/770516177_raw.swc,hIVSCC-MET,770516177
